1,171,1372,17273,1,129209,4,201504,20150404,7,92,31,0,1,134,1,134,2,,,NAGATA-PC,kenkouya,31:38.3,,1
1,171,1372,17274,1,129210,4,201504,20150404,7,92,31,0,1,130,1,130,2,,,NAGATA-PC,kenkouya,31:38.3,,1
1,171,1372,17280,1,129211,4,201504,20150404,7,92,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,31:38.4,,1
1,171,1379,17273,1,129212,4,201504,20150404,7,93,31,0,2,134,2,134,2,,,NAGATA-PC,kenkouya,31:40.3,,1
1,171,1379,17280,1,129213,4,201504,20150404,7,93,31,0,1,130,1,130,2,,,NAGATA-PC,kenkouya,31:40.4,,1
1,171,1444,17274,1,129214,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,31:54.3,,1
1,171,1447,17273,1,129215,4,201504,20150404,7,92,31,0,3,134,3,134,2,,,NAGATA-PC,kenkouya,31:55.1,,1
1,171,1457,17274,1,129216,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,31:58.0,,1
1,171,1703,17274,1,129220,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,32:19.2,,1
1,171,1709,17274,1,129221,4,201504,20150404,7,93,31,0,3,130,3,130,2,,,NAGATA-PC,kenkouya,32:19.9,,1
1,171,1858,17281,3,129224,4,201504,20150404,7,93,31,0,4,120,4,120,2,,,NAGATA-PC,kenkouya,32:32.5,,1
1,171,1862,17281,3,129225,4,201504,20150404,7,93,31,0,3,120,3,120,2,,,NAGATA-PC,kenkouya,32:33.3,,1
1,171,1923,17274,1,129230,4,201504,20150404,7,92,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,32:38.9,,1
1,171,1927,17273,1,129234,4,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,32:40.7,,1
1,171,1932,17284,1,129235,4,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,32:42.1,,1
1,171,1944,17285,1,129238,4,201504,20150404,7,93,31,0,3,130,3,130,2,,,NAGATA-PC,kenkouya,32:46.6,,1
1,171,1947,17273,1,129239,4,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,32:47.3,,1
1,171,1948,17281,3,129240,4,201504,20150404,7,93,31,0,2,120,2,120,2,,,NAGATA-PC,kenkouya,32:48.1,,1
1,171,1950,17273,1,129241,4,201504,20150404,7,93,31,0,4,134,4,134,2,,,NAGATA-PC,kenkouya,32:49.9,,1
1,171,1953,17290,1,129242,4,201504,20150404,7,93,31,0,3,120,3,120,2,,,NAGATA-PC,kenkouya,32:51.9,,1
1,171,1955,17274,1,129243,4,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,32:53.6,,1
1,171,1989,17274,1,129245,4,201504,20150404,7,93,31,0,3,130,3,130,2,,,NAGATA-PC,kenkouya,32:56.9,,1
1,171,2581,17274,1,129248,4,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,33:08.1,,1
1,171,2642,17274,1,129250,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,33:09.8,,1
1,171,2680,17280,1,129251,4,201504,20150404,7,93,31,0,3,130,3,130,2,,,NAGATA-PC,kenkouya,33:10.8,,1
1,171,2700,17280,1,129253,4,201504,20150404,7,93,31,0,2,130,2,130,2,,,NAGATA-PC,kenkouya,33:14.1,,1
1,171,2708,17285,1,129254,4,201504,20150404,7,93,31,0,4,130,4,130,2,,,NAGATA-PC,kenkouya,33:16.4,,1
