70,ドライ食品,107,全日食(ドライ),8113,1,ｿｳﾗｰﾒﾝ,永谷園そうらーめん2人前,そうらーめ,712,237,189
70,ドライ食品,107,全日食(ドライ),8112,0,ﾗｵｳｼｵ,日清ﾗ王味塩5食,らおう塩,712,400,300
70,ドライ食品,107,全日食(ドライ),8112,1,ﾗｵｳｼｵ,日清ﾗ王味塩5食,らおう塩,712,375,300
70,ドライ食品,107,全日食(ドライ),8111,0,ｶﾚｰｳﾄﾞﾝ,ﾏﾙﾁｬﾝ正麺ｶﾚｰうどん5食,ｶﾚｰｳﾄﾞﾝ,712,400,300
100,バラエティー,111,全日食(バラエティ）,8110,0,ﾑｼｺﾛﾘｱｰｽ,ｱｰｽ虫ｺﾛﾘｱｰｽ粉剤550ml,虫ｺﾛﾘ,1040,598,470
90,酒類,30,日本酒販㈱金沢支店,8109,0,ｸﾘｱｱｻﾋ*6,ｱｻﾋｸﾘｱｱｻﾋ350ml*6缶,ｸﾘｱｱｻﾋ,911,648,582
40,デリカ,29,志のぶ商事㈱北陸支店,8108,0,ﾍﾞﾆｻｹﾎｸﾞｼﾍﾞﾝﾄｳ,紅鮭ほぐし丼,紅鮭弁当,413,289,204
40,デリカ,104,全日食(デリカ),8107,0,QPﾂﾌﾞｼﾃｵｲｼｲﾀﾏｺﾞｻﾗﾀﾞ156g,QPﾂﾌﾞｼﾃｵｲｼｲﾀﾏｺﾞｻﾗﾀﾞ156g,ﾀﾏｺﾞｻﾗﾀﾞ,473,198,138
40,デリカ,104,全日食(デリカ),8106,0,ｼﾛﾐｻｶﾅﾔｼｱｱﾝｶｹ,一正白身魚野菜ｱﾝｶｹ145g,白身魚,471,208,148
50,ディリー食品,105,全日食(和日配）,8105,0,ﾄｳﾓﾛｺｼﾃﾝ,堀川とうもろこし天4枚,もろこし天,518,198,148
20,精肉・加工肉,79,騎寄精肉店,8104,0,ﾜｷﾞｭｳﾓﾓﾊﾞﾗﾔｷﾆｸﾖｳ100g,和牛ﾓﾓﾊﾞﾗ焼肉用100g,ﾓﾓﾊﾞﾗ焼,211,600,450
20,精肉・加工肉,79,騎寄精肉店,8104,1,ﾜｷﾞｭｳﾓﾓﾊﾞﾗﾔｷﾆｸﾖｳ100g,和牛ﾓﾓﾊﾞﾗ焼肉用100g,ﾓﾓﾊﾞﾗ焼,211,538,450
70,ドライ食品,107,全日食(ドライ),8103,0,ﾋﾄﾂﾌﾞﾉｷﾗﾒｷ,ｺｼﾋｶﾘ一粒のきらめき5kg,きらめき,721,1780,1600
20,精肉・加工肉,79,騎寄精肉店,8102,0,ﾄﾘﾌﾞﾀﾔｷﾆｸｾｯﾄ,鶏豚焼肉ｾｯﾄ,鶏豚焼肉,221,589,496
20,精肉・加工肉,79,騎寄精肉店,8102,1,ﾄﾘﾌﾞﾀﾔｷﾆｸｾｯﾄ,鶏豚焼肉ｾｯﾄ,鶏豚焼肉,221,698,496
50,ディリー食品,105,全日食(和日配）,8101,0,ﾋﾔｼﾁｭｳｶｼｮｳﾕ,日清冷し中華しょうゆ3食,冷し中華,511,289,220
50,ディリー食品,105,全日食(和日配）,8100,0,ﾋﾔｼﾁｭｳｶ,日清冷し中華ごま3食入,冷し中華,511,289,220
70,ドライ食品,107,全日食(ドライ),8099,0,ﾎﾟｶﾘｽｴｯﾄ340ｶﾝ,大塚ﾎﾟｶﾘｽｴｯﾄ340ml缶,ﾎﾟｶﾘ缶,743,89,75
70,ドライ食品,107,全日食(ドライ),8098,0,ﾄﾞﾝﾍﾞｲﾃﾝｿﾊﾞﾐﾆ,どん兵衛天そばﾐﾆ46g,天ｿﾊﾞﾐﾆ,712,89,74
70,ドライ食品,107,全日食(ドライ),8097,0,ｴｰｽｺｯｸﾜｶﾒｺﾞﾏｼｮｳﾕﾐﾆ38g,ｴｰｽｺｯｸﾜｶﾒｺﾞﾏｼｮｳﾕﾐﾆ38g,ﾜｶﾒﾐﾆ,712,89,74
50,ディリー食品,105,全日食(和日配）,8096,0,ｱﾂｱｹﾞ,ｱｻﾀﾞ厚揚げ袋ﾀｲﾌﾟ230g,厚揚げ,512,89,65
70,ドライ食品,90,クスリのアオキ,8095,0,ﾐﾂｶﾝﾎﾝﾃﾘ1L,ﾐﾂｶﾝほんてり1L,ほんてり1L,731,0,0
